Worker 0 can perform operations {10, 3, 5, 7}
Worker 1 can perform operations {10, 3, 5, 7}
Worker 2 can perform operations {2, 10, 5, 7}
Worker 3 can perform operations {2, 5, 6, 9, 10}
Worker 4 can perform operations {10, 2, 4, 6}
Worker 5 can perform operations {1, 6}
Worker 6 can perform operations {1, 4, 9, 7}
Worker 7 can perform operations {9, 2, 1, 6}
Worker 8 can perform operations {3, 10, 2}
Worker 9 can perform operations {4, 5, 6}
Worker 10 can perform operations {9, 5, 6, 1}
Worker 11 can perform operations {3, 6, 7}
Worker 12 can perform operations {1, 2, 4}
Worker 13 can perform operations {2, 7}
Worker 14 can perform operations {8, 9, 3, 1}
Worker 15 can perform operations {3, 4, 7}
Worker 16 can perform operations {1, 2, 3, 5, 8}
Worker 17 can perform operations {9, 3, 5}
Worker 18 can perform operations {9, 10, 2}
Worker 19 can perform operations {4, 5, 6}
Worker 20 can perform operations {10, 5}
Worker 21 can perform operations {8, 9, 5}
Worker 22 can perform operations {10, 6, 7}
Worker 23 can perform operations {1, 2, 4, 5, 8}
Worker 24 can perform operations {4, 5, 7}
Worker 25 can perform operations {9, 6}
Worker 26 can perform operations {1, 2, 7}
Worker 27 can perform operations {10, 3}
Worker 28 can perform operations {1, 4, 7}
Worker 29 can perform operations {1, 2, 3, 6}
Worker 30 can perform operations {8, 4, 6}
Worker 31 can perform operations {1, 3, 5, 9, 10}
Worker 32 can perform operations {1, 10, 6}
Worker 33 can perform operations {9, 4, 5}
Worker 34 can perform operations {8, 10}
Worker 35 can perform operations {1, 2, 3, 4, 10}
Worker 36 can perform operations {9, 10, 1}
Worker 37 can perform operations {4, 5, 6, 7, 8, 10}
Worker 38 can perform operations {8, 2, 7}
Worker 39 can perform operations {10, 4, 5, 7}
Worker 40 can perform operations {3, 6}
Worker 41 can perform operations {8, 1, 9}
Worker 42 can perform operations {3, 4}
Worker 43 can perform operations {8, 1, 3, 6}
Worker 44 can perform operations {10, 2, 3}
Worker 45 can perform operations {8, 4}
Worker 46 can perform operations {8, 1, 4, 7}
Worker 47 can perform operations {8, 9, 4}
Worker 48 can perform operations {8, 1, 2, 4}
Worker 49 can perform operations {2}
33.19999999999993 Worker 39 processing task 38 requiring operations [8]
33.19999999999993 Worker 39 forwarding task 38
33.19999999999993 Worker 2 processing task 142 requiring operations [8]
33.19999999999993 Worker 2 forwarding task 142
33.199999999999974 Worker 30 accepting task 110
33.199999999999974 Worker 21 accepting task 147
33.199999999999974 Worker 30 processing task 131 requiring operations [9]
33.199999999999974 Worker 30 forwarding task 131
33.199999999999974 Worker 34 processing task 106 requiring operations [7]
33.199999999999974 Worker 34 forwarding task 106
33.19999999999999 Worker 27 accepting task 105
33.19999999999999 Worker 21 accepting task 112
33.19999999999999 Task 94 completed!
33.19999999999999 Worker 27 processing task 82 requiring operations [9]
33.19999999999999 Worker 27 forwarding task 82
33.19999999999999 Worker 21 processing task 135 requiring operations [9]
33.19999999999999 Worker 21 performing operation 9 on task 135
33.19999999999999 Worker 31 processing task 125 requiring operations [2, 6]
33.19999999999999 Worker 31 forwarding task 125
33.199999999999996 Worker 29 accepting task 138
33.199999999999996 Worker 29 processing task 124 requiring operations [4]
33.199999999999996 Worker 29 forwarding task 124
33.39999999999992 Worker 25 accepting task 162
33.399999999999935 Generated task 167 with complexity 3 requiring operations [3, 7, 5]
33.399999999999935 Worker 26 accepting task 167
33.39999999999998 Worker 19 accepting task 152
33.39999999999998 Task 76 completed!
33.39999999999998 Worker 12 processing task 146 requiring operations [3, 10]
33.39999999999998 Worker 12 forwarding task 146
33.39999999999998 Worker 14 processing task 164 requiring operations [1, 10, 9]
33.39999999999998 Worker 14 performing operation 1 on task 164
33.39999999999998 Worker 19 processing task 152 requiring operations [6, 10, 8]
33.39999999999998 Worker 19 performing operation 6 on task 152
33.59999999999992 Worker 18 accepting task 158
33.59999999999992 Worker 32 accepting task 163
33.59999999999992 Worker 38 processing task 107 requiring operations [1]
33.59999999999992 Worker 38 forwarding task 107
33.59999999999994 Generated task 168 with complexity 3 requiring operations [3, 10, 5]
33.59999999999994 Worker 15 accepting task 168
33.59999999999994 Worker 15 processing task 168 requiring operations [3, 10, 5]
33.59999999999994 Worker 15 performing operation 3 on task 168
33.59999999999998 Worker 7 accepting task 43
33.59999999999998 Worker 3 accepting task 80
33.59999999999998 Worker 37 accepting task 132
33.59999999999998 Worker 25 processing task 162 requiring operations [2, 1, 8]
33.59999999999998 Worker 25 forwarding task 162
33.59999999999998 Worker 3 processing task 137 requiring operations [1, 10]
33.59999999999998 Worker 3 performing operation 10 on task 137
33.59999999999998 Worker 37 processing task 132 requiring operations [3, 1]
33.59999999999998 Worker 37 forwarding task 132
33.59999999999998 Worker 7 processing task 43 requiring operations [8]
33.59999999999998 Worker 7 forwarding task 43
33.79999999999992 Worker 39 accepting task 159
33.79999999999992 Worker 32 processing task 163 requiring operations [5, 3, 1]
33.79999999999992 Worker 32 performing operation 1 on task 163
33.79999999999994 Generated task 169 with complexity 3 requiring operations [3, 8, 2]
33.79999999999994 Worker 43 accepting task 169
33.79999999999994 Worker 43 processing task 169 requiring operations [3, 8, 2]
33.79999999999994 Worker 43 performing operation 3 on task 169
33.79999999999995 Worker 35 accepting task 121
33.79999999999995 Worker 18 processing task 128 requiring operations [7, 8]
33.79999999999995 Worker 18 forwarding task 128
33.99999999999993 Worker 35 accepting task 126
33.99999999999993 Worker 12 accepting task 84
33.99999999999993 Worker 26 accepting task 165
33.99999999999993 Worker 35 processing task 151 requiring operations [8, 2, 10]
33.99999999999993 Worker 35 performing operation 10 on task 151
33.99999999999993 Worker 46 processing task 81 requiring operations [9]
33.99999999999993 Worker 46 forwarding task 81
33.99999999999993 Worker 26 processing task 167 requiring operations [3, 7, 5]
33.99999999999993 Worker 26 performing operation 7 on task 167
33.99999999999994 Generated task 170 with complexity 3 requiring operations [3, 5, 8]
33.99999999999994 Worker 27 accepting task 170
33.99999999999995 Worker 38 accepting task 114
33.99999999999995 Worker 23 processing task 111 requiring operations [7]
33.99999999999995 Worker 23 forwarding task 111
34.0 Worker 11 accepting task 75
34.0 Worker 19 accepting task 160
34.0 Worker 9 accepting task 101
34.0 Worker 19 accepting task 145
34.0 Worker 8 accepting task 150
34.0 Worker 36 processing task 166 requiring operations [1, 3, 2]
34.0 Worker 36 performing operation 1 on task 166
34.0 Worker 28 processing task 97 requiring operations [7, 1]
34.0 Worker 28 performing operation 7 on task 97
34.0 Worker 8 processing task 157 requiring operations [10, 7, 4]
34.0 Worker 8 performing operation 10 on task 157
34.0 Worker 11 processing task 75 requiring operations [2]
34.0 Worker 11 forwarding task 75
34.0 Worker 9 processing task 101 requiring operations [9]
34.0 Worker 9 forwarding task 101
34.19999999999993 Worker 1 accepting task 38
34.19999999999993 Worker 45 accepting task 142
34.19999999999993 Worker 39 processing task 159 requiring operations [8, 4]
34.19999999999993 Worker 39 performing operation 4 on task 159
34.19999999999993 Worker 1 processing task 38 requiring operations [8]
34.19999999999993 Worker 1 forwarding task 38
34.19999999999993 Worker 45 processing task 142 requiring operations [8]
34.19999999999993 Worker 45 performing operation 8 on task 142
34.199999999999946 Generated task 171 with complexity 3 requiring operations [7, 3, 2]
34.199999999999946 Worker 9 accepting task 171
34.199999999999974 Worker 39 accepting task 131
34.199999999999974 Worker 30 accepting task 106
34.199999999999974 Worker 30 processing task 117 requiring operations [5, 4]
34.199999999999974 Worker 30 performing operation 4 on task 117
34.19999999999999 Worker 5 accepting task 82
34.19999999999999 Task 135 completed!
34.19999999999999 Worker 3 accepting task 125
34.19999999999999 Worker 27 processing task 99 requiring operations [6, 8, 2]
34.19999999999999 Worker 27 forwarding task 99
34.19999999999999 Worker 21 processing task 147 requiring operations [2, 1]
34.19999999999999 Worker 21 forwarding task 147
34.19999999999999 Worker 31 processing task 139 requiring operations [3, 9]
34.19999999999999 Worker 31 performing operation 3 on task 139
34.19999999999999 Worker 5 processing task 82 requiring operations [9]
34.19999999999999 Worker 5 forwarding task 82
34.199999999999996 Worker 10 accepting task 124
34.199999999999996 Worker 29 processing task 96 requiring operations [9]
34.199999999999996 Worker 29 forwarding task 96
34.199999999999996 Worker 10 processing task 124 requiring operations [4]
34.199999999999996 Worker 10 forwarding task 124
34.39999999999995 Generated task 172 with complexity 3 requiring operations [9, 8, 5]
34.39999999999995 Worker 48 accepting task 172
34.39999999999995 Worker 48 processing task 172 requiring operations [9, 8, 5]
34.39999999999995 Worker 48 performing operation 8 on task 172
34.39999999999998 Worker 41 accepting task 146
34.39999999999998 Worker 14 accepting task 164
34.39999999999998 Worker 19 accepting task 152
34.39999999999998 Worker 12 processing task 141 requiring operations [5]
34.39999999999998 Worker 12 forwarding task 141
34.39999999999998 Worker 14 processing task 164 requiring operations [10, 9]
34.39999999999998 Worker 14 performing operation 9 on task 164
34.39999999999998 Worker 19 processing task 160 requiring operations [1, 9]
34.39999999999998 Worker 19 forwarding task 160
34.39999999999998 Worker 41 processing task 146 requiring operations [3, 10]
34.39999999999998 Worker 41 forwarding task 146
34.59999999999992 Worker 13 accepting task 107
34.59999999999992 Worker 38 processing task 114 requiring operations [7]
34.59999999999992 Worker 38 performing operation 7 on task 114
34.59999999999992 Worker 13 processing task 107 requiring operations [1]
34.59999999999992 Worker 13 forwarding task 107
34.59999999999994 Worker 15 accepting task 168
34.59999999999994 Worker 15 processing task 168 requiring operations [10, 5]
34.59999999999994 Worker 15 forwarding task 168
34.59999999999995 Generated task 173 with complexity 3 requiring operations [3, 2, 4]
34.59999999999995 Worker 3 accepting task 173
34.59999999999998 Worker 15 accepting task 162
34.59999999999998 Worker 3 accepting task 137
34.59999999999998 Worker 42 accepting task 132
34.59999999999998 Worker 11 accepting task 43
34.59999999999998 Worker 3 processing task 144 requiring operations [3]
34.59999999999998 Worker 3 forwarding task 144
34.59999999999998 Worker 42 processing task 132 requiring operations [3, 1]
34.59999999999998 Worker 42 performing operation 3 on task 132
34.79999999999992 Worker 32 accepting task 163
34.79999999999992 Worker 32 processing task 163 requiring operations [5, 3]
34.79999999999992 Worker 32 forwarding task 163
34.79999999999994 Worker 43 accepting task 169
34.79999999999994 Worker 43 processing task 169 requiring operations [8, 2]
34.79999999999994 Worker 43 performing operation 8 on task 169
34.79999999999995 Worker 27 accepting task 128
34.79999999999995 Worker 18 processing task 156 requiring operations [6, 9, 7]
34.79999999999995 Worker 18 performing operation 9 on task 156
34.799999999999955 Generated task 174 with complexity 3 requiring operations [4, 10, 8]
34.799999999999955 Worker 27 accepting task 174
34.99999999999993 Worker 35 accepting task 151
34.99999999999993 Worker 5 accepting task 81
34.99999999999993 Worker 26 accepting task 167
34.99999999999993 Worker 35 processing task 148 requiring operations [4, 5]
34.99999999999993 Worker 35 performing operation 4 on task 148
34.99999999999993 Worker 46 processing task 140 requiring operations [9]
34.99999999999993 Worker 46 forwarding task 140
34.99999999999993 Worker 26 processing task 165 requiring operations [9, 1]
34.99999999999993 Worker 26 performing operation 1 on task 165
34.99999999999995 Worker 29 accepting task 111
34.99999999999995 Worker 23 processing task 129 requiring operations [3]
34.99999999999995 Worker 23 forwarding task 129
34.99999999999996 Generated task 175 with complexity 3 requiring operations [2, 4, 5]
34.99999999999996 Worker 45 accepting task 175
35.0 Worker 36 accepting task 166
35.0 Worker 28 accepting task 97
35.0 Worker 8 accepting task 157
35.0 Worker 25 accepting task 75
35.0 Worker 15 accepting task 101
35.0 Worker 36 processing task 166 requiring operations [3, 2]
35.0 Worker 36 forwarding task 166
35.0 Worker 28 processing task 119 requiring operations [6]
35.0 Worker 28 forwarding task 119
35.0 Worker 8 processing task 153 requiring operations [7, 10]
35.0 Worker 8 performing operation 10 on task 153
35.0 Worker 11 processing task 43 requiring operations [8]
35.0 Worker 11 forwarding task 43
35.0 Worker 9 processing task 171 requiring operations [7, 3, 2]
35.0 Worker 9 forwarding task 171
35.0 Worker 25 processing task 75 requiring operations [2]
35.0 Worker 25 forwarding task 75
35.19999999999993 Worker 39 accepting task 159
35.19999999999993 Worker 22 accepting task 38
35.19999999999993 Task 142 completed!
35.19999999999993 Worker 39 processing task 131 requiring operations [9]
35.19999999999993 Worker 39 forwarding task 131
35.19999999999993 Worker 45 processing task 175 requiring operations [2, 4, 5]
35.19999999999993 Worker 45 performing operation 4 on task 175
35.19999999999993 Worker 22 processing task 38 requiring operations [8]
35.19999999999993 Worker 22 forwarding task 38
35.19999999999996 Generated task 176 with complexity 3 requiring operations [4, 10, 5]
35.19999999999996 Worker 26 accepting task 176
35.199999999999974 Worker 30 accepting task 117
35.199999999999974 Worker 30 processing task 122 requiring operations [9, 8]
35.199999999999974 Worker 30 performing operation 8 on task 122
35.19999999999999 Worker 12 accepting task 99
35.19999999999999 Worker 34 accepting task 147
35.19999999999999 Worker 31 accepting task 139
35.19999999999999 Worker 22 accepting task 82
35.19999999999999 Worker 27 processing task 88 requiring operations [6]
35.19999999999999 Worker 27 forwarding task 88
35.19999999999999 Worker 21 processing task 112 requiring operations [1]
35.19999999999999 Worker 21 forwarding task 112
35.19999999999999 Worker 31 processing task 139 requiring operations [9]
35.19999999999999 Worker 31 performing operation 9 on task 139
35.19999999999999 Worker 5 processing task 81 requiring operations [9]
35.19999999999999 Worker 5 forwarding task 81
35.19999999999999 Worker 34 processing task 147 requiring operations [2, 1]
35.19999999999999 Worker 34 forwarding task 147
35.199999999999996 Worker 47 accepting task 96
35.199999999999996 Worker 32 accepting task 124
35.199999999999996 Worker 29 processing task 134 requiring operations [6]
35.199999999999996 Worker 29 performing operation 6 on task 134
35.199999999999996 Worker 47 processing task 96 requiring operations [9]
35.199999999999996 Worker 47 performing operation 9 on task 96
35.39999999999995 Worker 48 accepting task 172
35.39999999999995 Worker 48 processing task 172 requiring operations [9, 5]
35.39999999999995 Worker 48 forwarding task 172
35.39999999999996 Generated task 177 with complexity 3 requiring operations [10, 3, 2]
35.39999999999996 Worker 28 accepting task 177
35.39999999999998 Worker 0 accepting task 141
35.39999999999998 Worker 14 accepting task 164
35.39999999999998 Worker 33 accepting task 160
35.39999999999998 Worker 43 accepting task 146
35.39999999999998 Worker 12 processing task 78 requiring operations [5]
35.39999999999998 Worker 12 forwarding task 78
35.39999999999998 Worker 14 processing task 164 requiring operations [10]
35.39999999999998 Worker 14 forwarding task 164
35.39999999999998 Worker 19 processing task 145 requiring operations [9, 5]
35.39999999999998 Worker 19 performing operation 5 on task 145
35.39999999999998 Worker 0 processing task 141 requiring operations [5]
35.39999999999998 Worker 0 performing operation 5 on task 141
35.39999999999998 Worker 33 processing task 160 requiring operations [1, 9]
35.39999999999998 Worker 33 performing operation 9 on task 160
35.59999999999992 Task 114 completed!
35.59999999999992 Worker 39 accepting task 107
35.59999999999994 Worker 47 accepting task 168
35.59999999999994 Worker 15 processing task 162 requiring operations [2, 1, 8]
35.59999999999994 Worker 15 forwarding task 162
35.599999999999966 Generated task 178 with complexity 3 requiring operations [1, 6, 2]
35.599999999999966 Worker 39 accepting task 178
35.59999999999998 Worker 41 accepting task 144
35.59999999999998 Worker 42 accepting task 132
35.59999999999998 Worker 3 processing task 104 requiring operations [4]
35.59999999999998 Worker 3 forwarding task 104
35.59999999999998 Worker 42 processing task 132 requiring operations [1]
35.59999999999998 Worker 42 forwarding task 132
35.59999999999998 Worker 41 processing task 144 requiring operations [3]
35.59999999999998 Worker 41 forwarding task 144
35.79999999999992 Worker 35 accepting task 163
35.79999999999992 Worker 32 processing task 124 requiring operations [4]
35.79999999999992 Worker 32 forwarding task 124
35.79999999999994 Worker 43 accepting task 169
35.79999999999994 Worker 43 processing task 146 requiring operations [3, 10]
35.79999999999994 Worker 43 performing operation 3 on task 146
35.79999999999995 Worker 18 accepting task 156
35.79999999999995 Worker 18 processing task 77 requiring operations [8]
35.79999999999995 Worker 18 forwarding task 77
35.79999999999997 Generated task 179 with complexity 3 requiring operations [9, 10, 1]
35.79999999999997 Worker 8 accepting task 179
35.99999999999993 Worker 35 accepting task 148
35.99999999999993 Worker 13 accepting task 140
35.99999999999993 Worker 26 accepting task 165
35.99999999999993 Worker 35 processing task 143 requiring operations [6, 3]
35.99999999999993 Worker 35 performing operation 3 on task 143
35.99999999999993 Worker 26 processing task 167 requiring operations [3, 5]
35.99999999999993 Worker 26 forwarding task 167
35.99999999999993 Worker 13 processing task 140 requiring operations [9]
35.99999999999993 Worker 13 forwarding task 140
35.99999999999995 Worker 39 accepting task 129
35.99999999999995 Worker 23 processing task 161 requiring operations [4, 7, 1]
35.99999999999995 Worker 23 performing operation 1 on task 161
35.99999999999997 Generated task 180 with complexity 3 requiring operations [1, 8, 9]
35.99999999999997 Worker 10 accepting task 180
35.99999999999997 Worker 10 processing task 180 requiring operations [1, 8, 9]
35.99999999999997 Worker 10 performing operation 9 on task 180
36.0 Worker 39 accepting task 166
36.0 Worker 42 accepting task 119
36.0 Worker 8 accepting task 153
36.0 Worker 37 accepting task 43
36.0 Worker 10 accepting task 171
36.0 Worker 44 accepting task 75
36.0 Worker 28 processing task 100 requiring operations [8]
36.0 Worker 28 forwarding task 100
36.0 Worker 8 processing task 155 requiring operations [4, 7]
36.0 Worker 8 forwarding task 155
36.0 Worker 37 processing task 43 requiring operations [8]
36.0 Worker 37 performing operation 8 on task 43
36.0 Worker 44 processing task 75 requiring operations [2]
36.0 Worker 44 performing operation 2 on task 75
36.19999999999993 Worker 48 accepting task 131
36.19999999999993 Worker 45 accepting task 175
36.19999999999993 Worker 12 accepting task 38
36.19999999999993 Worker 39 processing task 159 requiring operations [8]
36.19999999999993 Worker 39 forwarding task 159
36.19999999999993 Worker 45 processing task 175 requiring operations [2, 5]
36.19999999999993 Worker 45 forwarding task 175
36.19999999999993 Worker 22 processing task 82 requiring operations [9]
36.19999999999993 Worker 22 forwarding task 82
36.199999999999974 Worker 30 accepting task 122
36.199999999999974 Generated task 181 with complexity 3 requiring operations [5, 3, 1]
36.199999999999974 Worker 1 accepting task 181
36.199999999999974 Worker 30 processing task 123 requiring operations [6]
36.199999999999974 Worker 30 performing operation 6 on task 123
36.199999999999974 Worker 1 processing task 181 requiring operations [5, 3, 1]
36.199999999999974 Worker 1 performing operation 3 on task 181
36.19999999999999 Worker 23 accepting task 88
36.19999999999999 Worker 42 accepting task 112
36.19999999999999 Task 139 completed!
36.19999999999999 Worker 9 accepting task 81
36.19999999999999 Worker 11 accepting task 147
36.19999999999999 Worker 27 processing task 136 requiring operations [9]
36.19999999999999 Worker 27 forwarding task 136
36.19999999999999 Worker 9 processing task 81 requiring operations [9]
36.19999999999999 Worker 9 forwarding task 81
36.19999999999999 Worker 11 processing task 147 requiring operations [2, 1]
36.19999999999999 Worker 11 forwarding task 147
36.199999999999996 Task 134 completed!
36.199999999999996 Task 96 completed!
36.199999999999996 Worker 29 processing task 154 requiring operations [10, 5, 1]
36.199999999999996 Worker 29 performing operation 1 on task 154
36.199999999999996 Worker 47 processing task 168 requiring operations [10, 5]
36.199999999999996 Worker 47 forwarding task 168
36.39999999999995 Worker 11 accepting task 172
36.39999999999995 Worker 48 processing task 131 requiring operations [9]
36.39999999999995 Worker 48 forwarding task 131
36.39999999999998 Worker 14 accepting task 78
36.39999999999998 Worker 47 accepting task 164
36.39999999999998 Worker 19 accepting task 145
36.39999999999998 Task 141 completed!
36.39999999999998 Worker 33 accepting task 160
36.39999999999998 Generated task 182 with complexity 3 requiring operations [4, 6, 2]
36.39999999999998 Worker 13 accepting task 182
36.39999999999998 Worker 12 processing task 84 requiring operations [3]
36.39999999999998 Worker 12 forwarding task 84
36.39999999999998 Worker 14 processing task 78 requiring operations [5]
36.39999999999998 Worker 14 forwarding task 78
36.39999999999998 Worker 19 processing task 152 requiring operations [10, 8]
36.39999999999998 Worker 19 forwarding task 152
36.39999999999998 Worker 33 processing task 160 requiring operations [1]
36.39999999999998 Worker 33 forwarding task 160
36.59999999999994 Worker 8 accepting task 162
36.59999999999994 Worker 15 processing task 101 requiring operations [9]
36.59999999999994 Worker 15 forwarding task 101
36.59999999999998 Worker 36 accepting task 104
36.59999999999998 Worker 8 accepting task 132
36.59999999999998 Worker 48 accepting task 144
36.59999999999998 Generated task 183 with complexity 3 requiring operations [9, 7, 8]
36.59999999999998 Worker 46 accepting task 183
36.59999999999998 Worker 3 processing task 80 requiring operations [6]
36.59999999999998 Worker 3 performing operation 6 on task 80
36.59999999999998 Worker 42 processing task 119 requiring operations [6]
36.59999999999998 Worker 42 forwarding task 119
36.59999999999998 Worker 36 processing task 104 requiring operations [4]
36.59999999999998 Worker 36 forwarding task 104
36.59999999999998 Worker 46 processing task 183 requiring operations [9, 7, 8]
36.59999999999998 Worker 46 performing operation 7 on task 183
36.79999999999992 Worker 25 accepting task 124
36.79999999999992 Worker 25 processing task 124 requiring operations [4]
36.79999999999992 Worker 25 forwarding task 124
36.79999999999994 Worker 43 accepting task 146
36.79999999999994 Worker 43 processing task 169 requiring operations [2]
36.79999999999994 Worker 43 forwarding task 169
36.79999999999995 Worker 14 accepting task 77
36.79999999999995 Worker 18 processing task 133 requiring operations [6]
36.79999999999995 Worker 18 forwarding task 133
36.79999999999998 Generated task 184 with complexity 3 requiring operations [4, 7, 8]
36.79999999999998 Worker 28 accepting task 184
36.99999999999993 Worker 35 accepting task 143
36.99999999999993 Worker 49 accepting task 167
36.99999999999993 Worker 42 accepting task 140
36.99999999999993 Worker 35 processing task 121 requiring operations [6]
36.99999999999993 Worker 35 forwarding task 121
36.99999999999993 Worker 26 processing task 176 requiring operations [4, 10, 5]
36.99999999999993 Worker 26 forwarding task 176
36.99999999999993 Worker 13 processing task 182 requiring operations [4, 6, 2]
36.99999999999993 Worker 13 performing operation 2 on task 182
36.99999999999993 Worker 49 processing task 167 requiring operations [3, 5]
36.99999999999993 Worker 49 forwarding task 167
36.99999999999995 Worker 23 accepting task 161
36.99999999999995 Worker 23 processing task 88 requiring operations [6]
36.99999999999995 Worker 23 forwarding task 88
36.99999999999997 Worker 10 accepting task 180
36.99999999999997 Worker 10 processing task 171 requiring operations [7, 3, 2]
36.99999999999997 Worker 10 forwarding task 171
36.999999999999986 Generated task 185 with complexity 3 requiring operations [5, 8, 9]
36.999999999999986 Worker 18 accepting task 185
37.0 Worker 44 accepting task 100
37.0 Worker 47 accepting task 155
37.0 Task 43 completed!
37.0 Task 75 completed!
37.0 Worker 28 processing task 149 requiring operations [5, 2]
37.0 Worker 28 forwarding task 149
37.0 Worker 8 processing task 150 requiring operations [1]
37.0 Worker 8 forwarding task 150
37.0 Worker 44 processing task 100 requiring operations [8]
37.0 Worker 44 forwarding task 100
37.19999999999993 Worker 3 accepting task 159
37.19999999999993 Worker 20 accepting task 175
37.19999999999993 Worker 24 accepting task 82
37.19999999999993 Worker 39 processing task 107 requiring operations [1]
37.19999999999993 Worker 39 forwarding task 107
37.19999999999993 Worker 20 processing task 175 requiring operations [2, 5]
37.19999999999993 Worker 20 performing operation 5 on task 175
37.19999999999993 Worker 24 processing task 82 requiring operations [9]
37.19999999999993 Worker 24 forwarding task 82
37.199999999999974 Task 123 completed!
37.199999999999974 Worker 1 accepting task 181
37.199999999999974 Worker 30 processing task 110 requiring operations [9]
37.199999999999974 Worker 30 forwarding task 110
37.199999999999974 Worker 1 processing task 181 requiring operations [5, 1]
37.199999999999974 Worker 1 performing operation 5 on task 181
37.19999999999999 Worker 7 accepting task 136
37.19999999999999 Worker 39 accepting task 81
37.19999999999999 Worker 26 accepting task 147
37.19999999999999 Generated task 186 with complexity 3 requiring operations [8, 2, 9]
37.19999999999999 Worker 30 accepting task 186
37.19999999999999 Worker 27 processing task 105 requiring operations [9]
37.19999999999999 Worker 27 forwarding task 105
37.19999999999999 Worker 11 processing task 172 requiring operations [9, 5]
37.19999999999999 Worker 11 forwarding task 172
37.19999999999999 Worker 7 processing task 136 requiring operations [9]
37.19999999999999 Worker 7 performing operation 9 on task 136
37.199999999999996 Worker 29 accepting task 154
37.199999999999996 Worker 46 accepting task 168
37.199999999999996 Worker 29 processing task 138 requiring operations [10, 9]
37.199999999999996 Worker 29 forwarding task 138
37.199999999999996 Worker 47 processing task 164 requiring operations [10]
37.199999999999996 Worker 47 forwarding task 164
37.39999999999995 Worker 12 accepting task 131
37.39999999999995 Worker 48 processing task 144 requiring operations [3]
37.39999999999995 Worker 48 forwarding task 144
37.39999999999998 Worker 34 accepting task 84
37.39999999999998 Worker 3 accepting task 78
37.39999999999998 Worker 14 accepting task 152
37.39999999999998 Worker 31 accepting task 160
37.39999999999998 Worker 12 processing task 99 requiring operations [6, 8, 2]
37.39999999999998 Worker 12 performing operation 2 on task 99
37.39999999999998 Worker 14 processing task 77 requiring operations [8]
37.39999999999998 Worker 14 performing operation 8 on task 77
37.39999999999998 Worker 19 processing task 145 requiring operations [9]
37.39999999999998 Worker 19 forwarding task 145
37.39999999999998 Worker 34 processing task 84 requiring operations [3]
37.39999999999998 Worker 34 forwarding task 84
37.39999999999998 Worker 31 processing task 160 requiring operations [1]
37.39999999999998 Worker 31 performing operation 1 on task 160
37.39999999999999 Generated task 187 with complexity 3 requiring operations [4, 10, 9]
37.39999999999999 Worker 33 accepting task 187
37.39999999999999 Worker 33 processing task 187 requiring operations [4, 10, 9]
37.39999999999999 Worker 33 performing operation 4 on task 187
37.59999999999994 Worker 13 accepting task 101
37.59999999999998 Task 80 completed!
37.59999999999998 Worker 24 accepting task 119
37.59999999999998 Worker 33 accepting task 104
37.59999999999998 Worker 46 accepting task 183
37.59999999999998 Worker 3 processing task 125 requiring operations [2, 6]
37.59999999999998 Worker 3 performing operation 2 on task 125
37.59999999999998 Worker 42 processing task 112 requiring operations [1]
37.59999999999998 Worker 42 forwarding task 112
37.59999999999998 Worker 46 processing task 168 requiring operations [10, 5]
37.59999999999998 Worker 46 forwarding task 168
37.599999999999994 Generated task 188 with complexity 3 requiring operations [2, 8, 7]
37.599999999999994 Worker 0 accepting task 188
37.599999999999994 Worker 0 processing task 188 requiring operations [2, 8, 7]
37.599999999999994 Worker 0 performing operation 7 on task 188
37.79999999999992 Worker 29 accepting task 124
37.79999999999994 Worker 12 accepting task 169
37.79999999999994 Worker 43 processing task 146 requiring operations [10]
37.79999999999994 Worker 43 forwarding task 146
37.79999999999995 Worker 5 accepting task 133
37.79999999999995 Worker 18 processing task 158 requiring operations [6, 5]
37.79999999999995 Worker 18 forwarding task 158
37.79999999999995 Worker 5 processing task 133 requiring operations [6]
37.79999999999995 Worker 5 performing operation 6 on task 133
37.8 Generated task 189 with complexity 3 requiring operations [5, 9, 6]
37.8 Worker 39 accepting task 189
37.99999999999993 Worker 32 accepting task 121
37.99999999999993 Worker 41 accepting task 176
37.99999999999993 Worker 13 accepting task 182
37.99999999999993 Worker 19 accepting task 167
37.99999999999993 Worker 35 processing task 126 requiring operations [9, 5]
37.99999999999993 Worker 35 forwarding task 126
37.99999999999993 Worker 26 processing task 165 requiring operations [9]
37.99999999999993 Worker 26 forwarding task 165
37.99999999999993 Worker 13 processing task 101 requiring operations [9]
37.99999999999993 Worker 13 forwarding task 101
37.99999999999993 Worker 32 processing task 121 requiring operations [6]
37.99999999999993 Worker 32 performing operation 6 on task 121
37.99999999999993 Worker 41 processing task 176 requiring operations [4, 10, 5]
37.99999999999993 Worker 41 forwarding task 176
37.99999999999995 Worker 12 accepting task 88
37.99999999999995 Worker 23 processing task 161 requiring operations [4, 7]
37.99999999999995 Worker 23 performing operation 4 on task 161
37.99999999999997 Worker 22 accepting task 171
37.99999999999997 Worker 10 processing task 180 requiring operations [1, 8]
37.99999999999997 Worker 10 performing operation 1 on task 180
37.99999999999997 Worker 22 processing task 171 requiring operations [7, 3, 2]
37.99999999999997 Worker 22 performing operation 7 on task 171
38.0 Worker 2 accepting task 149
38.0 Worker 10 accepting task 150
38.0 Worker 2 accepting task 100
